k_W_mK,L_m,h1_W_m2K,h2_W_m2K,Tinf1_C,Tinf2_C,q_flux_W_m2
61.00960987499605,0.07289848087168393,24.685483863132127,17.93905822753736,81.04520127313549,63.383724755252274,181.2385360596025
278.55851799358663,0.17067192108885054,154.13852492938884,27.71372010697593,31.717595856894768,1.3728889884739761,702.6908867492086
178.51789460205487,0.11481817450259935,168.00461077878427,125.17109682316108,67.61837504313687,6.495264426124912,4190.976104836727
152.47038831598334,0.04355233343432156,41.35878217294264,123.35948822108593,198.24026007607426,59.738085367604114,4252.355496273541
120.67468445023582,0.18011816435059286,47.757991430002754,194.6301259843975,85.5576384679202,28.028588117852333,2086.695795476936
252.15000898824348,0.06918740891069448,68.02542145109265,78.03714884481268,174.6142993313607,62.64577968357574,4029.2118828021
144.7888629603008,0.008756896129926759,120.2601353059979,17.690137299615593,33.94146399573887,-6.017470519831681,615.6577451325423
35.151202734508786,0.09942544457091614,126.2502577910038,109.81979979567744,115.21944760112483,96.74762087993552,930.3311373741219
47.29056025799407,0.025663672833734684,138.91702191558423,129.47762829354912,101.38156263692223,5.345759099686958,6210.055476631227
384.76287605335085,0.04845482229943277,181.5125874616252,32.22254322831857,187.67983880371608,15.581845690773871,4693.2359147307125
363.44141821397204,0.1496750636647948,62.53282739682494,112.80808483936336,97.24640100951967,55.82897521131613,1639.1229673606663
279.91288281091875,0.0270196108618874,133.45800289532124,43.564588723361595,74.81362963187124,52.342762768334325,735.6897227341368
106.42139758766187,0.1615819006464531,114.14595492664998,169.72236128680834,154.7685359422098,93.02343484163573,3818.2586727256617
387.67363330135476,0.1874445503380598,64.63826188045059,167.8564916778468,150.6295051580637,78.72816620888327,3281.413952614148
311.52248649592127,0.121699887981181,181.9459613857663,88.77767371969615,145.85271868870376,61.690792250352004,4907.145634219167
286.78438664468234,0.14236147921254302,23.619265332047412,193.51492214999678,24.70288091102853,21.30082987493066,70.87268863878775
179.79966470730108,0.14300373537157607,143.84020023225003,196.0559055176996,66.79274361048356,25.956958586947792,3178.353101657127
108.96940058187909,0.19856878349681856,146.93537403940738,30.2039623447858,171.1811320137739,94.19981803488068,1844.473677884935
38.64674576518436,0.06896611417812296,183.4886728995425,76.70419194233119,128.15446186221908,84.6688177771209,2145.156280802216
361.05069837788227,0.0334084536972978,106.12321550851395,122.0626866590957,128.39508573179268,29.543949328655913,5582.27055302047
182.36493830446105,0.10431427974794998,67.71635595275295,21.543372868381653,73.2649889728661,31.059415938277418,683.4083181081446
81.0251095816126,0.10711671215650995,166.409430622704,79.61782324375672,66.83115594025062,22.746382930347323,2216.2846787974913
122.45205399784592,0.03640458517093275,155.30800495731657,55.9285563832352,190.37987984328583,25.874315688750436,6682.852871349912
231.72990561986418,0.12300877437983376,102.56154481179672,190.6497930885073,150.9959501935782,84.67342129176642,4271.62737737816
70.79143589739876,0.00381082196188797,154.73218824859316,85.25923545213675,42.83590120433075,-8.844245775116846,2832.4801981946616
342.66005220854095,0.1856060120883901,57.23574240506586,153.72081741676493,188.78724958587748,37.965788322047715,6151.317552639302
303.43195998110053,0.05365028128643107,119.95373442867624,80.40754588487388,124.82662732724987,93.71236463806986,1485.16747570794
287.81323608477965,0.008872481469648169,173.71077368363572,30.703353731672916,80.00522605227586,49.689999070108975,790.3388134239823
172.89400660606395,0.022541638853496554,67.00697840021994,173.31454838136526,91.48510035192771,39.54903691582938,2494.042008535286
250.960805396907,0.0488095407076487,99.29224657399493,5.081298796105252,150.5728118634713,24.360678516954692,609.5265548539388
233.68077776820294,0.055507327552603,190.45374656371342,15.908470425017754,87.72907730349505,-1.8696107151905785,1310.923777371951
259.9736559617725,0.007529189900048006,160.65130918448864,76.05495914992343,124.17406384134925,14.693512583026415,5642.742964398608
33.869284023841644,0.056591607626552104,177.97260896445778,138.94515982615363,147.88990939671288,-0.049574906944160446,10212.013052283284
166.38138012802676,0.039395405562202945,80.12317687363704,71.63233758170126,55.167499515073615,3.9369372686971076,1920.348920417584
16.741508127370803,0.0763455645594692,199.31852562873897,17.93099943609012,189.9634675236589,7.986819853889678,2784.787491753686
197.6469286158831,0.07764837973383788,34.75029291334353,66.97880657815901,84.11109885837377,23.223237529270634,1380.6866529240303
132.01149881188084,0.06846254037997294,106.16026372718025,52.77126750308165,95.48745627384457,-8.788165200491099,3609.647220049911
57.895223127532155,0.0662568528226101,98.45830954776864,6.056860964548601,145.73258621620772,94.51582741525725,290.3394451053512
41.4508467922484,0.018856524270508997,160.69427720602621,109.28637307017836,129.58131608979755,3.6201001944672004,7958.03459535462
235.09906441386704,0.006015784478106272,182.18046564042734,27.745953375116283,99.22157064905225,32.146375959554575,1614.0939242942075
68.32012811790074,0.041220745731136856,147.57217849707166,61.06177631534989,136.95356725414246,86.74803156862586,2113.3345093266453
370.0555353388812,0.15157323605590647,127.22916604540904,130.03201689337084,182.50909536296803,1.7224767209838472,11327.594084686347
232.46634976618793,0.1981711433446733,88.34869221545823,146.39755932048055,164.05105099617535,43.19646769295329,6360.106751823434
138.81323483348132,0.18577670883640848,104.51355382976816,56.37384723692439,168.36662179185925,82.92619572955353,2982.7156063029474
236.40710504341854,0.10133965175201597,104.31356107884025,69.19276585772063,66.51351354211633,51.26588864375541,623.1780650579973
9.219268024776028,0.10683294729980891,8.971852368453645,53.14730143485572,95.49260287357477,13.137795496503603,580.5221183063543
383.42782937525396,0.06360173223813267,103.09393194139714,191.59327706165743,119.68744549773066,70.90604845538395,3233.7344844559357
192.9731444334658,0.1550139482888936,171.91430603395435,42.151346762543554,64.94751691542587,27.95434744906693,1219.1191497678608
313.1158173773895,0.15318658089859707,143.3084321727384,40.72021770856687,158.56259246791842,29.840449720161672,4019.424912539595
33.18372696898318,0.16901019915890647,160.16318131437595,91.78188268714874,78.223416394716,-4.907532226048734,3739.21483055166
194.7146665021803,0.17920541086218,81.14457300486158,41.914740044110985,70.86729404738257,-9.13488411142967,2156.2774388583216
196.33372704237289,0.08743550039683386,108.14978119802682,35.558148975693584,80.79321714398888,66.67256168410634,373.41684272027607
375.1367993444956,0.15360823805333232,11.529295954434593,23.696509851711667,71.00826777561159,25.371309771497543,352.83030839821555
228.73404814519253,0.16147334703037985,79.68459872302199,129.83339338110864,80.84266978840981,5.154688846649506,3611.481515050999
189.44841148267582,0.062383464877052285,97.51112875406558,124.35603970586973,128.86842045370867,47.04063487792803,4393.21251728464
106.86356767044823,0.18591920655722385,54.76573542182092,131.78176391620343,125.04175794201137,91.2916625297599,1223.3757790470622
132.6944420372866,0.01977395902529144,11.091990903176715,155.79350156183227,66.02811564833758,-9.06710490253625,776.3953619429138
208.31689374836793,0.1988595666534933,139.62958121189567,68.63981249455227,57.15636978317735,-3.824210525594408,2688.1203850494003
175.62069297598816,0.154248052913615,89.84211141552443,184.0926280543247,168.74447421284424,35.87494258435796,7618.234179004551
8.742670744144137,0.019560910159541124,86.05724765688566,147.97489915840742,64.35624974305698,36.69020078174597,1342.0035387049413
330.5341404853237,0.13158969997289513,53.74741703555924,161.91817477333143,112.30811141616695,42.37105046437552,2777.5268541960295
358.4746926587227,0.007801702774723772,109.87692780461333,145.58762194620869,113.7009573540697,88.73032823119452,1561.486916018834
56.18561069054444,0.1542672029393924,90.41522234779264,74.89885085934955,123.34462522609189,-5.150698890877404,4731.5562693299
221.65905380126583,0.16004536141015202,97.42697224067274,60.19133517221381,179.41702086328442,27.415495660811793,5507.337755627961
43.51943888006387,0.12087964036519809,118.26991294509449,87.39082856790776,132.30450921705818,28.64826783275928,4571.250673926396
268.9288132066207,0.17151521799139754,6.2333062117483955,23.9209203040049,195.2540779246442,27.41399485849759,827.3254450120659
112.56539015721941,0.020478772762757082,182.0007011899924,92.99969780535969,176.84355500277096,43.64545033357297,8107.43248588028
263.80311161329155,0.055908844566121836,18.862042404290847,13.412491703571769,76.96347497140715,58.653246707698074,143.2884155639345
290.82514625332436,0.08342132679694143,92.93032572661893,5.7694622053029265,63.41299584055421,24.967087804309905,208.52133977536582
307.48213201787104,0.009449132612791556,45.437710671679376,186.6422931975651,82.05934446473071,71.89315272954228,371.0732594445487
43.185604287763034,0.09019500142666206,107.13756202712568,139.4206878146391,90.47259471442364,6.111201840697852,4536.808928518481
366.4131368705294,0.053777477766400635,59.644871215441874,114.56015467786395,119.53912165538519,51.679734119734526,2646.445818415134
92.16257495886283,0.07915426740824885,172.70126712220775,71.51489768749627,61.85227392134099,31.259682823209964,1482.7522877941715
15.061281214854292,0.08559542376646899,82.29016762267194,116.25491286358945,60.02213260047782,49.31318825251277,405.0733369556365
221.98550250965417,0.17600293496404934,129.55733337484529,178.8572763859747,88.65019232625433,1.8524725409474367,6154.776073510888
148.43182131658924,0.05479785313500018,53.531546988836396,132.21412611905362,140.96416037829536,94.88091314369994,1731.5909830779422
331.93291827865204,0.17885488261453814,8.784199346333413,122.48398960093333,143.8626103573139,89.68355284819556,442.11947544293776
323.3197636785143,0.08576822199775701,83.81013444458884,94.73987807947722,195.70101320725212,80.90359347196919,5045.547578493157
126.92384323980386,0.06623373641810322,109.61486546386658,72.41092097691731,88.2061105726857,56.434778105926526,1354.579292754967
381.164468088391,0.10099989781769407,94.61169449604131,141.21668721473378,90.71464733425653,6.13566571996347,4720.912749551358
116.43804347223343,0.08413091398620509,192.5928009446777,196.29128349808377,193.64194962903088,45.40939503216325,13464.291315426002
206.07134597976264,0.05221709029797407,142.83363889997554,87.82775023651507,144.20157367979937,24.97000746321757,6396.3826123194885
102.46043971798433,0.10103318563441732,199.15561112195206,81.48001478276915,126.61013446796345,87.61245354345745,2133.3269526878
374.42382366258045,0.031208544882687424,62.53671761122453,88.48212711118329,117.13628925224245,10.838145074941313,3882.941612260835
65.92666625104904,0.07103405866157025,158.8653895233936,87.9810737696957,33.59186842452618,14.193989065616957,1035.2056654865048
18.059756694992362,0.11359225365544404,113.3339011715897,198.17183080685655,180.80728558686386,65.53859019905119,5717.860323367343
174.09531429521485,0.08326824063358186,124.29326911745738,142.82176021432142,132.59093877471938,-0.22103750035650194,8554.433865219124
396.9509880659292,0.1649585598491085,197.2413740862539,75.04096759606537,122.90013342704613,70.56038946083038,2782.319815328155
356.6817387753401,0.05208763054549809,132.5275039514678,77.4429628962109,117.11006179793166,19.49400171455346,4737.639469118802
299.468346980834,0.19398454418737102,180.26929400569898,89.00540032509086,90.54455731780011,62.702890179386216,1597.3149376725448
356.3279171023221,0.15715968214941892,146.52129577025318,12.15887657818769,86.03415649967265,65.8396444449607,225.61068818848284
357.3893112151755,0.193551012173497,29.84029373632626,107.92419839414376,155.95795736020716,57.057251055848965,2283.075676792383
207.59145831854096,0.16778917441123054,141.38762351285095,163.21928554693912,111.72215319709917,13.395210661471992,7019.468213168091
126.44002782713412,0.02927868124447689,99.44153979366898,133.81071967546455,26.109115812059656,-4.591792190686173,1728.5608779902002
308.8277716011841,0.10576555803636774,184.16560863155678,43.69206511850061,91.83700995898938,-5.092463113542754,3382.068369151679
264.69833914078765,0.03482572571796136,162.33271720213875,146.96667706878213,187.14865488010986,-0.23069297845913006,14308.115392943488
149.52572577659663,0.1638272431728242,25.306264083408916,145.2944282347459,87.30102107735532,53.77997037166875,705.7935501826586
37.87722055779996,0.11724826768747589,31.1135505124439,56.19514705155443,94.38194142660326,28.303963944471633,1246.0266517979014
298.7411655784755,0.05342641355702425,18.574145350728088,126.46055808710234,132.31300214990642,16.741767513548798,1866.3182340993867
105.05796031755358,0.1859901954294271,101.1827505752004,124.13506145877756,164.30146468685882,14.123721357691032,7619.674485347979
374.73157889845834,0.02392202460953788,20.75049304543384,168.7585866519554,140.3230011868482,94.3439685093409,848.6177417133018
96.46413294477333,0.1132086182907915,146.11727563206534,31.534100807521046,173.00985160213037,3.0698233481281836,4277.469658275714
49.190897171353264,0.14448707037867836,112.70992338283438,42.993508379746935,40.51470566732569,23.529585184992015,484.33527732975557
332.46195758274996,0.012710858929153926,167.99757842286277,99.76405323472203,186.4266595973568,41.86249882211125,9027.163950334005
61.39839821813516,0.11997335060803453,59.560178790906676,13.60830403399987,182.70594783404948,-9.950552131831905,2088.908751823113
71.78939643227986,0.16336434187715573,106.23245291142244,86.04086853233278,113.44674558540581,91.3048506223297,949.8349211013483
239.7931783291853,0.014437935569192623,27.90853875255615,158.70271318994602,132.4536028016962,0.9008449836114245,3117.9086592681397
349.837360130902,0.1029363512502188,177.49895051680468,33.99930682687965,65.07176607547898,58.306349036252314,191.43555753996597
78.65422281925782,0.052452878451599266,39.12596764651847,94.69000370262233,100.63053883665,59.17520248787372,1126.9284608984528
124.19843679274788,0.13292196585584726,24.960639013328976,198.0050005095767,78.99702406152109,56.48660496556622,487.4105472938657
310.98419481264693,0.02461679604869014,44.98486671202075,103.65440261784855,61.65265036183678,23.955802209383513,1179.6374751180042
388.73338778178083,0.18747323470343089,162.21514030098137,102.17314570380765,196.56255226286945,74.63261589375774,7419.26806872871
200.34640036231667,0.17905098776123163,25.633832898513145,113.96474882621278,66.64637282783691,36.33734696673803,622.626660074512
57.644611270245186,0.038008909555266125,124.81336149344236,41.270852214884535,126.75949560161035,43.75749440067855,2522.741805168775
5.673121454509797,0.06532991098865583,150.50535361994952,33.696957123759134,74.04506903681535,67.18283123808614,143.45269273414647
91.93944639654221,0.11793935995595557,151.46082629415986,137.08415267744616,86.71189163787828,52.52693931605562,2251.9805064427355
52.81570489282976,0.14389440499021586,42.061872888585576,82.17452793162518,91.59708054480946,46.26924052933919,1172.225735818907
271.0957035777817,0.0890885470168914,17.016679683634344,61.53179250201777,80.30841163845639,12.611424666000428,898.478445342193
48.82081860094959,0.03210197307023404,92.51724483558243,11.12136588438003,134.73195668118842,18.391908688701292,1147.52611489472
202.5813396550911,0.021726147266771446,44.48464232268649,169.97984694980408,192.9685286879491,29.434696516533286,5744.082633305515
277.7355480135903,0.19995330204595443,141.35780775771792,11.304128839742386,97.15423700112194,-8.97871760341465,1102.5948168322304
232.48853202743882,0.09161507216725397,74.55509593280709,151.24670919624728,195.19881032976772,35.90997945382607,7801.13406999205
79.99028309885703,0.17463381808055115,92.62401850146075,79.48776900472329,140.20350272206096,-9.695467665969591,5864.574636885179
321.66939802028685,0.09699282492119378,27.129561954833804,121.74412304840678,129.28451510378164,52.15169795134704,1699.8728730705986
286.1913111333591,0.18454917007065466,115.67230587689738,53.297210134581654,67.44316458695837,62.678693323806144,169.84023489313412
295.6197031658252,0.01846411717153857,41.17721697822193,35.30293491525426,51.8363494776639,31.325727061888546,389.38805391907636
52.50999484776957,0.023689819075575644,137.40220387841273,109.01066016281474,173.34825865252918,66.28719705253636,6334.049373483236
49.58914607977281,0.18599680535712065,18.877920396839272,140.645450516058,123.31659150996842,-9.998551458817177,2088.5063118907915
371.0322641475024,0.18955111596391222,195.29944549485805,43.12119251430358,94.59449523647874,-3.461382938725949,3402.1580417225855
159.09151971059376,0.06362877204560731,138.48276082423328,90.08999474935003,166.15411797592702,66.83086849631108,5305.4236472928205
120.4493818431978,0.0716778125117805,40.4372657233256,91.70771920682216,78.31901627524476,75.90446886391737,66.64689046507996
195.48475973607816,0.09103759673211685,7.74845586506188,47.11593407049525,161.0511060736077,68.94717279783339,610.9798112010437
265.17939868415664,0.08381617433339088,70.22026398001765,115.18464201916555,79.03349037304346,62.931346680890684,692.902386636794
382.2537404930833,0.03881899797595974,34.79858649018044,33.45745892243163,185.75861355274944,67.8120930192716,2008.3847717572114
114.64984613013378,0.17977670140393553,47.59020995831146,104.40108879712311,71.35489183757824,68.23403740222446,97.04384921244811
369.93089088187963,0.051408212540423104,175.18630039538843,27.119144716369902,69.68152482043261,44.7597411634228,583.3546678553348
10.0413106053639,0.14134920948605267,122.62490870991566,99.6807697267518,145.65740750289413,71.18093254571737,2308.3642872671176
222.12369712649718,0.014363979869259604,39.4092423406354,65.76181570073359,49.31250555165874,-1.8578321843301087,1258.932422702878
253.6266471612659,0.008711514974157463,113.54858313405252,93.18802695589932,190.8853490520174,-3.0401293355912813,9908.239362726796
42.44837175992624,0.13109236404280722,54.877227417873684,89.58112509141897,137.9999202299959,29.723193755238285,3334.2755601951185
56.22180486585866,0.06846415565707882,195.3591685498274,182.0469589496256,61.55491903121467,48.03563860036752,1142.8334101930554
167.7038162945899,0.13143641915128026,11.387659901420577,100.53744199151024,73.88809593139004,57.58740817137718,165.4142526761188
386.49614166605835,0.019710219231597246,147.80209232272395,164.60728625599052,186.29750704167589,26.81786006701138,12370.56301724502
238.4574170384257,0.1900204246032568,155.73442010732833,49.00221661778447,129.41442431298037,20.262878429699832,3951.1440175409894
373.2159863179245,0.149954378911726,18.096738971751552,73.65614495368048,180.87248120103501,75.95931389303824,1515.2768266169842
321.76393015362703,0.17537717937213407,38.514526025113554,19.64242922347223,39.840536872248535,17.427053659939446,289.507027588993
187.00590246196106,0.028157640254857674,79.93979852527173,87.04581999019125,186.5705952042517,80.29255144959097,4401.077580545846
313.9269033559498,0.064712032809681,174.29019117316824,135.39647797961155,113.6088761589359,9.484690469204246,7811.6117378034705
7.2329299123973945,0.07430048867706247,109.71498799160737,168.44257165133226,140.3159449396431,29.542087515972447,4374.299015892892
43.746684306617404,0.1078973570170369,132.78483575142167,115.35340780083527,87.11758487743052,34.11831703690294,2839.2864446978847
331.7885030916063,0.06007682861597545,157.68750291408432,129.8141705706503,30.645257961048713,22.94614920384072,541.1980954641118
